"Year","OSHPD ID","Facility Name","County Name","ER Service Level Desc","Type","Count"
2014,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO","FRESNO","BASIC","ED_Admit",4003
2014,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO","FRESNO","BASIC","ED_Visit",27479
2015,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO","FRESNO","BASIC","ED_Admit",4469
2015,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO","FRESNO","BASIC","ED_Visit",32280
2016,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO","FRESNO","BASIC","ED_Admit",4996
2016,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO","FRESNO","BASIC","ED_Visit",35988
2017,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO","FRESNO","BASIC","ED_Admit",5522
2017,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO","FRESNO","BASIC","ED_Visit",37759
2018,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO","FRESNO","BASIC","ED_Admit",5377
2018,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO","FRESNO","BASIC","ED_Visit",38155
2013,106110889,"GLENN MEDICAL CENTER","GLENN","STANDBY","ED_Admit",166
2013,106110889,"GLENN MEDICAL CENTER","GLENN","STANDBY","ED_Visit",5130
2014,106110889,"GLENN MEDICAL CENTER","GLENN","STANDBY","ED_Admit",228
2014,106110889,"GLENN MEDICAL CENTER","GLENN","STANDBY","ED_Visit",4895
2015,106110889,"GLENN MEDICAL CENTER","GLENN","STANDBY","ED_Admit",206
2015,106110889,"GLENN MEDICAL CENTER","GLENN","STANDBY","ED_Visit",5588
2016,106110889,"GLENN MEDICAL CENTER","GLENN","STANDBY","ED_Admit",203
2016,106110889,"GLENN MEDICAL CENTER","GLENN","STANDBY","ED_Visit",6520
2017,106110889,"GLENN MEDICAL CENTER","GLENN","STANDBY","ED_Admit",174
2017,106110889,"GLENN MEDICAL CENTER","GLENN","STANDBY","ED_Visit",6361
2018,106110889,"GLENN MEDICAL CENTER","GLENN","STANDBY","ED_Admit",171
2018,106110889,"GLENN MEDICAL CENTER","GLENN","STANDBY","ED_Visit",5748
2013,106121002,"MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","BASIC","ED_Admit",1253
2013,106121002,"MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","BASIC","ED_Visit",13545
2014,106121002,"MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","BASIC","ED_Admit",1808
2014,106121002,"MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","BASIC","ED_Visit",14767
2015,106121002,"MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","BASIC","ED_Admit",1718
2015,106121002,"MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","BASIC","ED_Visit",16322
2016,106121002,"MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","BASIC","ED_Admit",1428
2016,106121002,"MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","BASIC","ED_Visit",16208
2017,106121002,"MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","BASIC","ED_Admit",1903
2017,106121002,"MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","BASIC","ED_Visit",15764
2018,106121002,"MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","BASIC","ED_Admit",1732
2018,106121002,"MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","BASIC","ED_Visit",15086
2013,106121031,"JEROLD PHELPS COMMUNITY HOSPITAL","HUMBOLDT","STANDBY","ED_Admit",21
2013,106121031,"JEROLD PHELPS COMMUNITY HOSPITAL","HUMBOLDT","STANDBY","ED_Visit",2810
2014,106121031,"JEROLD PHELPS COMMUNITY HOSPITAL","HUMBOLDT","STANDBY","ED_Admit",14
2014,106121031,"JEROLD PHELPS COMMUNITY HOSPITAL","HUMBOLDT","STANDBY","ED_Visit",2951
2015,106121031,"JEROLD PHELPS COMMUNITY HOSPITAL","HUMBOLDT","STANDBY","ED_Admit",49
2015,106121031,"JEROLD PHELPS COMMUNITY HOSPITAL","HUMBOLDT","STANDBY","ED_Visit",3089
2016,106121031,"JEROLD PHELPS COMMUNITY HOSPITAL","HUMBOLDT","STANDBY","ED_Admit",26
2016,106121031,"JEROLD PHELPS COMMUNITY HOSPITAL","HUMBOLDT","STANDBY","ED_Visit",3461
2017,106121031,"JEROLD PHELPS COMMUNITY HOSPITAL","HUMBOLDT","STANDBY","ED_Admit",24
2017,106121031,"JEROLD PHELPS COMMUNITY HOSPITAL","HUMBOLDT","STANDBY","ED_Visit",3200
2018,106121031,"JEROLD PHELPS COMMUNITY HOSPITAL","HUMBOLDT","STANDBY","ED_Admit",58
2018,106121031,"JEROLD PHELPS COMMUNITY HOSPITAL","HUMBOLDT","STANDBY","ED_Visit",2886
2013,106121051,"REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","BASIC","ED_Admit",829
2013,106121051,"REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","BASIC","ED_Visit",11265
2014,106121051,"REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","BASIC","ED_Admit",823
2014,106121051,"REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","BASIC","ED_Visit",10842
2015,106121051,"REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","BASIC","ED_Admit",688
2015,106121051,"REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","BASIC","ED_Visit",11928
2016,106121051,"REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","BASIC","ED_Admit",721
2016,106121051,"REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","BASIC","ED_Visit",12024
2017,106121051,"REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","BASIC","ED_Admit",805
2017,106121051,"REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","BASIC","ED_Visit",11505
2018,106121051,"REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","BASIC","ED_Admit",835
2018,106121051,"REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","BASIC","ED_Visit",10838
2013,106121080,"ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","BASIC","ED_Admit",4151
2013,106121080,"ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","BASIC","ED_Visit",28692
2014,106121080,"ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","BASIC","ED_Admit",4225
2014,106121080,"ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","BASIC","ED_Visit",26473
2015,106121080,"ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","BASIC","ED_Admit",4213
2015,106121080,"ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","BASIC","ED_Visit",26938
2016,106121080,"ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","BASIC","ED_Admit",5037
2016,106121080,"ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","BASIC","ED_Visit",28077
2017,106121080,"ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","BASIC","ED_Admit",4722
2017,106121080,"ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","BASIC","ED_Visit",27905
2018,106121080,"ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","BASIC","ED_Admit",4716
2018,106121080,"ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","BASIC","ED_Visit",26120
2013,106130699,"EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","BASIC","ED_Admit",4207
2013,106130699,"EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","BASIC","ED_Visit",44060
2014,106130699,"EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","BASIC","ED_Admit",3454
2014,106130699,"EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","BASIC","ED_Visit",45779
2015,106130699,"EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","BASIC","ED_Admit",3284
2015,106130699,"EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","BASIC","ED_Visit",45938
2016,106130699,"EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","BASIC","ED_Admit",3139
2016,106130699,"EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","BASIC","ED_Visit",45959
2017,106130699,"EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","BASIC","ED_Admit",3678
2017,106130699,"EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","BASIC","ED_Visit",44720
2018,106130699,"EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","BASIC","ED_Admit",3834
2018,106130699,"EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","BASIC","ED_Visit",41865
2013,106130760,"PIONEERS MEMORIAL HEALTHCARE DISTRICT","IMPERIAL","BASIC","ED_Admit",2231
2013,106130760,"PIONEERS MEMORIAL HEALTHCARE DISTRICT","IMPERIAL","BASIC","ED_Visit",40194
2014,106130760,"PIONEERS MEMORIAL HEALTHCARE DISTRICT","IMPERIAL","BASIC","ED_Admit",2201
2014,106130760,"PIONEERS MEMORIAL HEALTHCARE DISTRICT","IMPERIAL","BASIC","ED_Visit",41736
2015,106130760,"PIONEERS MEMORIAL HEALTHCARE DISTRICT","IMPERIAL","BASIC","ED_Admit",3178
2015,106130760,"PIONEERS MEMORIAL HEALTHCARE DISTRICT","IMPERIAL","BASIC","ED_Visit",44789
2016,106130760,"PIONEERS MEMORIAL HEALTHCARE DISTRICT","IMPERIAL","BASIC","ED_Admit",3490
2016,106130760,"PIONEERS MEMORIAL HEALTHCARE DISTRICT","IMPERIAL","BASIC","ED_Visit",44344
2017,106130760,"PIONEERS MEMORIAL HEALTHCARE DISTRICT","IMPERIAL","BASIC","ED_Admit",3403
2017,106130760,"PIONEERS MEMORIAL HEALTHCARE DISTRICT","IMPERIAL","BASIC","ED_Visit",45596
2018,106130760,"PIONEERS MEMORIAL HEALTHCARE DISTRICT","IMPERIAL","BASIC","ED_Admit",3327
2018,106130760,"PIONEERS MEMORIAL HEALTHCARE DISTRICT","IMPERIAL","BASIC","ED_Visit",42397
2013,106141273,"NORTHERN INYO HOSPITAL","INYO","BASIC","ED_Admit",431
2013,106141273,"NORTHERN INYO HOSPITAL","INYO","BASIC","ED_Visit",7498
2014,106141273,"NORTHERN INYO HOSPITAL","INYO","BASIC","ED_Admit",519
2014,106141273,"NORTHERN INYO HOSPITAL","INYO","BASIC","ED_Visit",7756
2015,106141273,"NORTHERN INYO HOSPITAL","INYO","BASIC","ED_Admit",632
2015,106141273,"NORTHERN INYO HOSPITAL","INYO","BASIC","ED_Visit",8144
2016,106141273,"NORTHERN INYO HOSPITAL","INYO","BASIC","ED_Admit",616
2016,106141273,"NORTHERN INYO HOSPITAL","INYO","BASIC","ED_Visit",9316
2017,106141273,"NORTHERN INYO HOSPITAL","INYO","BASIC","ED_Admit",673
2017,106141273,"NORTHERN INYO HOSPITAL","INYO","BASIC","ED_Visit",9160
2018,106141273,"NORTHERN INYO HOSPITAL","INYO","BASIC","ED_Admit",649
2018,106141273,"NORTHERN INYO HOSPITAL","INYO","BASIC","ED_Visit",8660
2013,106141338,"SOUTHERN INYO HOSPITAL","INYO","STANDBY","ED_Admit",57
2013,106141338,"SOUTHERN INYO HOSPITAL","INYO","STANDBY","ED_Visit",922
2014,106141338,"SOUTHERN INYO HOSPITAL","INYO","STANDBY","ED_Admit",30
2014,106141338,"SOUTHERN INYO HOSPITAL","INYO","STANDBY","ED_Visit",1113
2015,106141338,"SOUTHERN INYO HOSPITAL","INYO","STANDBY","ED_Admit",3
2015,106141338,"SOUTHERN INYO HOSPITAL","INYO","STANDBY","ED_Visit",1218
2016,106141338,"SOUTHERN INYO HOSPITAL","INYO","STANDBY","ED_Admit",1
2016,106141338,"SOUTHERN INYO HOSPITAL","INYO","STANDBY","ED_Visit",1110
2017,106141338,"SOUTHERN INYO HOSPITAL","INYO","STANDBY","ED_Admit",4
2017,106141338,"SOUTHERN INYO HOSPITAL","INYO","STANDBY","ED_Visit",1571
2018,106141338,"SOUTHERN INYO HOSPITAL","INYO","STANDBY","ED_Admit",31
2018,106141338,"SOUTHERN INYO HOSPITAL","INYO","STANDBY","ED_Visit",1445
2013,106171049,"ADVENTIST HEALTH CLEARLAKE","LAKE","STANDBY","ED_Admit",1084
2013,106171049,"ADVENTIST HEALTH CLEARLAKE","LAKE","STANDBY","ED_Visit",17409
2014,106171049,"ADVENTIST HEALTH CLEARLAKE","LAKE","STANDBY","ED_Admit",1021
2014,106171049,"ADVENTIST HEALTH CLEARLAKE","LAKE","STANDBY","ED_Visit",18996
2015,106171049,"ADVENTIST HEALTH CLEARLAKE","LAKE","STANDBY","ED_Admit",1123
2015,106171049,"ADVENTIST HEALTH CLEARLAKE","LAKE","STANDBY","ED_Visit",20252
2016,106171049,"ADVENTIST HEALTH CLEARLAKE","LAKE","STANDBY","ED_Admit",1189
2016,106171049,"ADVENTIST HEALTH CLEARLAKE","LAKE","STANDBY","ED_Visit",20545
2017,106171049,"ADVENTIST HEALTH CLEARLAKE","LAKE","STANDBY","ED_Admit",1125
2017,106171049,"ADVENTIST HEALTH CLEARLAKE","LAKE","STANDBY","ED_Visit",21201
2018,106171049,"ADVENTIST HEALTH CLEARLAKE","LAKE","STANDBY","ED_Admit",1190
2018,106171049,"ADVENTIST HEALTH CLEARLAKE","LAKE","STANDBY","ED_Visit",21945
2013,106171395,"SUTTER LAKESIDE HOSPITAL","LAKE","BASIC","ED_Admit",1395
2013,106171395,"SUTTER LAKESIDE HOSPITAL","LAKE","BASIC","ED_Visit",17049
2014,106171395,"SUTTER LAKESIDE HOSPITAL","LAKE","BASIC","ED_Admit",1027
2014,106171395,"SUTTER LAKESIDE HOSPITAL","LAKE","BASIC","ED_Visit",17081
2015,106171395,"SUTTER LAKESIDE HOSPITAL","LAKE","BASIC","ED_Admit",1149
2015,106171395,"SUTTER LAKESIDE HOSPITAL","LAKE","BASIC","ED_Visit",18618
2016,106171395,"SUTTER LAKESIDE HOSPITAL","LAKE","BASIC","ED_Admit",1215
2016,106171395,"SUTTER LAKESIDE HOSPITAL","LAKE","BASIC","ED_Visit",19305
2017,106171395,"SUTTER LAKESIDE HOSPITAL","LAKE","BASIC","ED_Admit",1240
2017,106171395,"SUTTER LAKESIDE HOSPITAL","LAKE","BASIC","ED_Visit",19203
2018,106171395,"SUTTER LAKESIDE HOSPITAL","LAKE","BASIC","ED_Admit",1417
2018,106171395,"SUTTER LAKESIDE HOSPITAL","LAKE","BASIC","ED_Visit",18371
2013,106184008,"BANNER LASSEN MEDICAL CENTER","LASSEN","BASIC","ED_Admit",815
2013,106184008,"BANNER LASSEN MEDICAL CENTER","LASSEN","BASIC","ED_Visit",9416
2014,106184008,"BANNER LASSEN MEDICAL CENTER","LASSEN","BASIC","ED_Admit",863
2014,106184008,"BANNER LASSEN MEDICAL CENTER","LASSEN","BASIC","ED_Visit",9770
2015,106184008,"BANNER LASSEN MEDICAL CENTER","LASSEN","BASIC","ED_Admit",790
2015,106184008,"BANNER LASSEN MEDICAL CENTER","LASSEN","BASIC","ED_Visit",10917
2016,106184008,"BANNER LASSEN MEDICAL CENTER","LASSEN","BASIC","ED_Admit",633
2016,106184008,"BANNER LASSEN MEDICAL CENTER","LASSEN","BASIC","ED_Visit",11289
2017,106184008,"BANNER LASSEN MEDICAL CENTER","LASSEN","BASIC","ED_Admit",637
2017,106184008,"BANNER LASSEN MEDICAL CENTER","LASSEN","BASIC","ED_Visit",11020
2018,106184008,"BANNER LASSEN MEDICAL CENTER","LASSEN","BASIC","ED_Admit",647
2018,106184008,"BANNER LASSEN MEDICAL CENTER","LASSEN","BASIC","ED_Visit",10325
2013,106190017,"ALHAMBRA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Admit",2793
2013,106190017,"ALHAMBRA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Visit",10757
2014,106190017,"ALHAMBRA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Admit",2959
2014,106190017,"ALHAMBRA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Visit",11940
2015,106190017,"ALHAMBRA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Admit",3243
2015,106190017,"ALHAMBRA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Visit",13639
2016,106190017,"ALHAMBRA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Admit",3364
2016,106190017,"ALHAMBRA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Visit",15337
2017,106190017,"ALHAMBRA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Admit",3487
2017,106190017,"ALHAMBRA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Visit",16091
2018,106190017,"ALHAMBRA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Admit",3472
2018,106190017,"ALHAMBRA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Visit",16093
2013,106190034,"ANTELOPE VALLEY HOSPITAL","LOS ANGELES","BASIC","ED_Admit",11962
2013,106190034,"ANTELOPE VALLEY HOSPITAL","LOS ANGELES","BASIC","ED_Visit",93228
2014,106190034,"ANTELOPE VALLEY HOSPITAL","LOS ANGELES","BASIC","ED_Admit",11822
2014,106190034,"ANTELOPE VALLEY HOSPITAL","LOS ANGELES","BASIC","ED_Visit",98837
2015,106190034,"ANTELOPE VALLEY HOSPITAL","LOS ANGELES","BASIC","ED_Admit",11736
2015,106190034,"ANTELOPE VALLEY HOSPITAL","LOS ANGELES","BASIC","ED_Visit",108685
2016,106190034,"ANTELOPE VALLEY HOSPITAL","LOS ANGELES","BASIC","ED_Admit",11916
2016,106190034,"ANTELOPE VALLEY HOSPITAL","LOS ANGELES","BASIC","ED_Visit",113946
2017,106190034,"ANTELOPE VALLEY HOSPITAL","LOS ANGELES","BASIC","ED_Admit",13184
2017,106190034,"ANTELOPE VALLEY HOSPITAL","LOS ANGELES","BASIC","ED_Visit",116062
2018,106190034,"ANTELOPE VALLEY HOSPITAL","LOS ANGELES","BASIC","ED_Admit",13249
2018,106190034,"ANTELOPE VALLEY HOSPITAL","LOS ANGELES","BASIC","ED_Visit",114007
2013,106190045,"CATALINA ISLAND MEDICAL CENTER","LOS ANGELES","STANDBY","ED_Admit",10
2013,106190045,"CATALINA ISLAND MEDICAL CENTER","LOS ANGELES","STANDBY","ED_Visit",1682
2014,106190045,"CATALINA ISLAND MEDICAL CENTER","LOS ANGELES","STANDBY","ED_Admit",7
2014,106190045,"CATALINA ISLAND MEDICAL CENTER","LOS ANGELES","STANDBY","ED_Visit",1807
2015,106190045,"CATALINA ISLAND MEDICAL CENTER","LOS ANGELES","STANDBY","ED_Admit",10
2015,106190045,"CATALINA ISLAND MEDICAL CENTER","LOS ANGELES","STANDBY","ED_Visit",1945
2016,106190045,"CATALINA ISLAND MEDICAL CENTER","LOS ANGELES","STANDBY","ED_Admit",11
2016,106190045,"CATALINA ISLAND MEDICAL CENTER","LOS ANGELES","STANDBY","ED_Visit",1966
2017,106190045,"CATALINA ISLAND MEDICAL CENTER","LOS ANGELES","STANDBY","ED_Admit",5
2017,106190045,"CATALINA ISLAND MEDICAL CENTER","LOS ANGELES","STANDBY","ED_Visit",2201
2018,106190045,"CATALINA ISLAND MEDICAL CENTER","LOS ANGELES","STANDBY","ED_Admit",1
2018,106190045,"CATALINA ISLAND MEDICAL CENTER","LOS ANGELES","STANDBY","ED_Visit",2136
2013,106190053,"ST. MARY MEDICAL CENTER - LONG BEACH","LOS ANGELES","BASIC","ED_Admit",6486
2013,106190053,"ST. MARY MEDICAL CENTER - LONG BEACH","LOS ANGELES","BASIC","ED_Visit",49468
2014,106190053,"ST. MARY MEDICAL CENTER - LONG BEACH","LOS ANGELES","BASIC","ED_Admit",6443
2014,106190053,"ST. MARY MEDICAL CENTER - LONG BEACH","LOS ANGELES","BASIC","ED_Visit",48296
2015,106190053,"ST. MARY MEDICAL CENTER - LONG BEACH","LOS ANGELES","BASIC","ED_Admit",6854
2015,106190053,"ST. MARY MEDICAL CENTER - LONG BEACH","LOS ANGELES","BASIC","ED_Visit",48363
2016,106190053,"ST. MARY MEDICAL CENTER - LONG BEACH","LOS ANGELES","BASIC","ED_Admit",6341
2016,106190053,"ST. MARY MEDICAL CENTER - LONG BEACH","LOS ANGELES","BASIC","ED_Visit",48118
2017,106190053,"ST. MARY MEDICAL CENTER - LONG BEACH","LOS ANGELES","BASIC","ED_Admit",6554
2017,106190053,"ST. MARY MEDICAL CENTER - LONG BEACH","LOS ANGELES","BASIC","ED_Visit",46956
2018,106190053,"ST. MARY MEDICAL CENTER - LONG BEACH","LOS ANGELES","BASIC","ED_Admit",6620
2018,106190053,"ST. MARY MEDICAL CENTER - LONG BEACH","LOS ANGELES","BASIC","ED_Visit",46973
2013,106190066,"LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER","LOS ANGELES","BASIC","ED_Admit",390
2013,106190066,"LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER","LOS ANGELES","BASIC","ED_Visit",2456
2015,106190066,"LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER","LOS ANGELES","BASIC","ED_Admit",11
2015,106190066,"LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER","LOS ANGELES","BASIC","ED_Visit",0
2016,106190066,"LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER","LOS ANGELES","BASIC","ED_Admit",20
2016,106190066,"LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER","LOS ANGELES","BASIC","ED_Visit",0
2018,106190066,"LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER","LOS ANGELES","BASIC","ED_Admit",8
2018,106190066,"LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER","LOS ANGELES","BASIC","ED_Visit",0
2013,106190081,"BEVERLY HOSPITAL","LOS ANGELES","BASIC","ED_Admit",6736
2013,106190081,"BEVERLY HOSPITAL","LOS ANGELES","BASIC","ED_Visit",27529
2014,106190081,"BEVERLY HOSPITAL","LOS ANGELES","BASIC","ED_Admit",6531
2014,106190081,"BEVERLY HOSPITAL","LOS ANGELES","BASIC","ED_Visit",27523
2015,106190081,"BEVERLY HOSPITAL","LOS ANGELES","BASIC","ED_Admit",6650
2015,106190081,"BEVERLY HOSPITAL","LOS ANGELES","BASIC","ED_Visit",28293
2016,106190081,"BEVERLY HOSPITAL","LOS ANGELES","BASIC","ED_Admit",6296
2016,106190081,"BEVERLY HOSPITAL","LOS ANGELES","BASIC","ED_Visit",28530
2017,106190081,"BEVERLY HOSPITAL","LOS ANGELES","BASIC","ED_Admit",7085
2017,106190081,"BEVERLY HOSPITAL","LOS ANGELES","BASIC","ED_Visit",29496
2018,106190081,"BEVERLY HOSPITAL","LOS ANGELES","BASIC","ED_Admit",7487
2018,106190081,"BEVERLY HOSPITAL","LOS ANGELES","BASIC","ED_Visit",29262
2013,106190110,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY","LOS ANGELES","BASIC","ED_Admit",6328
2013,106190110,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY","LOS ANGELES","BASIC","ED_Visit",19469
2014,106190110,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY","LOS ANGELES","BASIC","ED_Admit",6288
2014,106190110,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY","LOS ANGELES","BASIC","ED_Visit",18538
2015,106190110,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY","LOS ANGELES","BASIC","ED_Admit",5648
2015,106190110,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY","LOS ANGELES","BASIC","ED_Visit",16919
2016,106190110,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY","LOS ANGELES","BASIC","ED_Admit",4371
2016,106190110,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY","LOS ANGELES","BASIC","ED_Visit",15467
2017,106190110,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY","LOS ANGELES","BASIC","ED_Admit",4863
2017,106190110,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY","LOS ANGELES","BASIC","ED_Visit",14664
2018,106190110,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY","LOS ANGELES","BASIC","ED_Admit",4725
2018,106190110,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY","LOS ANGELES","BASIC","ED_Visit",14267
2013,106190125,"CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES","LOS ANGELES","BASIC","ED_Admit",9071
2013,106190125,"CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES","LOS ANGELES","BASIC","ED_Visit",58962
2014,106190125,"CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES","LOS ANGELES","BASIC","ED_Admit",9447
2014,106190125,"CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES","LOS ANGELES","BASIC","ED_Visit",65301
2015,106190125,"CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES","LOS ANGELES","BASIC","ED_Admit",10734
2015,106190125,"CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES","LOS ANGELES","BASIC","ED_Visit",67747
2016,106190125,"CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES","LOS ANGELES","BASIC","ED_Admit",10572
2016,106190125,"CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES","LOS ANGELES","BASIC","ED_Visit",56823
2017,106190125,"CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES","LOS ANGELES","BASIC","ED_Admit",10533
2017,106190125,"CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES","LOS ANGELES","BASIC","ED_Visit",70015
2018,106190125,"CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES","LOS ANGELES","BASIC","ED_Admit",11081
2018,106190125,"CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES","LOS ANGELES","BASIC","ED_Visit",67776
2013,106190148,"CENTINELA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Admit",15006
2013,106190148,"CENTINELA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Visit",48213
2014,106190148,"CENTINELA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Admit",15417
2014,106190148,"CENTINELA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Visit",52937
2015,106190148,"CENTINELA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Admit",14140
2015,106190148,"CENTINELA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Visit",49939
2016,106190148,"CENTINELA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Admit",14115
2016,106190148,"CENTINELA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Visit",48460
2017,106190148,"CENTINELA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Admit",14944
2017,106190148,"CENTINELA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Visit",48447
2018,106190148,"CENTINELA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Admit",15531
2018,106190148,"CENTINELA HOSPITAL MEDICAL CENTER","LOS ANGELES","BASIC","ED_Visit",44286
2013,106190159,"GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER","LOS ANGELES","BASIC","ED_Admit",2201
